ppm Intensity
1.343806150694600632e+00 -1.073758446628767160e+02
1.343439473774539650e+00 -5.442260747389684639e+01
1.343072796854478668e+00 -4.028385520794956847e+02
1.342706119934417686e+00 -2.609611974050226308e+02
1.342339443014356704e+00 6.591071234066703255e+00
1.341972766094295721e+00 -2.322580520691685706e+02
1.341606089174234739e+00 -6.905811986271224896e+02
1.341239412254173757e+00 -7.104746297285109904e+02
1.340872735334112775e+00 -2.501660469721125537e+02
1.340506058414051793e+00 -6.060032559344856509e+02
1.340139381493990811e+00 1.398831557322498611e+02
1.339772704573929829e+00 -2.324763915392418312e+02
1.339406027653868847e+00 -9.128315918139512632e+02
1.339039350733807865e+00 -5.338885240042093301e+02
1.338672673813746883e+00 -1.535939081110018378e+02
1.338305996893685901e+00 -5.713476537411090703e+02
1.337939319973624919e+00 -7.940235398265674576e+02
1.337572643053563937e+00 -8.046124766334457945e+02
1.337205966133502955e+00 -8.118649251538868157e+02
1.336839289213441972e+00 -5.024648404798417687e+02
1.336472612293380990e+00 -5.659797032268747898e+02
1.336105935373320008e+00 -9.211199596647609269e+02
1.335739258453259026e+00 -6.474804704004300220e+02
1.335372581533198044e+00 -4.167198104533440528e+01
1.335005904613137062e+00 3.667064879281281264e+01
1.334639227693076080e+00 -9.050256769867916091e+02
1.334272550773015098e+00 -4.825250499709745782e+02
1.333905873852954116e+00 -1.809243262945778952e+01
1.333539196932893134e+00 -6.374237018066896781e+02
1.333172520012832152e+00 -2.157720256436050477e+00
1.332805843092771170e+00 2.466240205310690499e+02
1.332439166172710188e+00 5.723583681593368055e+01
1.332072489252649206e+00 -1.225384367844163535e+03
1.331705812332588224e+00 -2.094653231930760739e+02
1.331339135412527241e+00 1.394999076399058140e+02
1.330972458492466259e+00 8.325585000367482280e+01
1.330605781572405277e+00 -1.819288068657986059e+02
1.330239104652344295e+00 -1.033552856808903471e+02
1.329872427732283313e+00 -2.007794405288284452e+02
1.329505750812222331e+00 -6.994186232337663114e+02
1.329139073892161349e+00 3.144452836485600074e+02
1.328772396972100367e+00 3.929630512818069974e+02
1.328405720052039385e+00 -7.144003373307023139e+02
1.328039043131978403e+00 -8.926720126087857352e+02
1.327672366211917421e+00 -3.686138501598982202e+02
1.327305689291856439e+00 3.996255750154030011e+02
1.326939012371795457e+00 -5.376230379774264065e+02
1.326572335451734475e+00 -3.185720905003336156e+00
1.326205658531673492e+00 -7.964584866774986267e+02
1.325838981611612510e+00 -1.381718137298937791e+03
1.325472304691551528e+00 -1.130752026091256084e+03
1.325105627771490546e+00 -5.563585758723343133e+01
1.324738950851429564e+00 -6.843174686966469835e+02
1.324372273931368582e+00 -2.065453590450601951e+01
1.324005597011307600e+00 6.532098314040290461e+02
1.323638920091246618e+00 -2.466539243604195235e+02
1.323272243171185636e+00 8.948730264614175667e+01
1.322905566251124654e+00 -3.483871732793952560e+02
1.322538889331063672e+00 4.732954889669861132e+01
1.322172212411002690e+00 -1.320754690337967077e+03
1.321805535490941708e+00 -6.072911991148853303e+02
1.321438858570880726e+00 -4.636355156568937446e+02
1.321072181650819743e+00 -8.304844883607549946e+02
1.320705504730758761e+00 -3.721741069092861380e+02
1.320338827810697779e+00 -3.365046597920425029e+02
1.319972150890636797e+00 -5.210922500313297405e+02
1.319605473970575815e+00 -6.886213654902810504e+02
1.319238797050514833e+00 -1.051028446396855998e+02
1.318872120130453851e+00 -1.288946823023274874e+03
1.318505443210392869e+00 6.811006443463566029e+01
1.318138766290331887e+00 5.514582673728943973e+01
1.317772089370270905e+00 -4.451798491977519916e+02
1.317405412450209923e+00 7.819646786663747662e+01
1.317038735530148941e+00 -5.602217502963883362e+02
1.316672058610087959e+00 -5.706750438162441696e+02
1.316305381690026977e+00 -4.955991761343952930e+02
1.315938704769965995e+00 -2.454956864799405594e+02
1.315572027849905012e+00 -5.979996399387816837e+02
1.315205350929844030e+00 3.011372164432690397e+02
1.314838674009783048e+00 4.700314965117433985e+01
1.314471997089722066e+00 -7.708396187741136600e+02
1.314105320169661084e+00 -4.593734450962265328e+02
1.313738643249600102e+00 -3.729289628141746107e+02
1.313371966329539120e+00 -4.329675941497937401e+02
1.313005289409478138e+00 -3.574939567086692023e+02
1.312638612489417156e+00 -5.894785083090548596e+02
1.312271935569356174e+00 -1.555816412841040801e+02
1.311905258649295192e+00 -4.622243795096840131e+02
1.311538581729234210e+00 -6.492748523053289773e+02
1.311171904809173228e+00 -1.783153424900817754e+02
1.310805227889112246e+00 -9.263889318597464353e+02
1.310438550969051263e+00 -5.514283735695983069e+02
1.310071874048990281e+00 -1.424933841744843903e+02
1.309705197128929299e+00 -4.724853028017380439e+02
1.309338520208868317e+00 -2.241890628676744655e+02
1.308971843288807335e+00 2.993340849886176329e+02
1.308605166368746353e+00 2.307015845741522071e+02
1.308238489448685371e+00 -2.938650844140663594e+02
1.307871812528624389e+00 1.630437154820032220e+02
1.307505135608563407e+00 -2.774902316142358814e+02
1.307138458688502425e+00 3.842924059603299156e+02
1.306771781768441443e+00 -1.962094361643452203e+02
1.306405104848380461e+00 -3.992791105239684839e+02
1.306038427928319479e+00 -7.416151690430549479e+02
1.305671751008258497e+00 4.261953710449233768e+00
1.305305074088197514e+00 7.555077628000162804e+00
1.304938397168136532e+00 2.292618724025953725e+02
1.304571720248075550e+00 -2.378289881482799046e+02
1.304205043328014568e+00 3.458032631337604244e+02
1.303838366407953586e+00 -9.220929735148899908e+01
1.303471689487892604e+00 -8.225683530847222755e+02
1.303105012567831622e+00 -2.902649416107628895e+02
1.302738335647770640e+00 -4.348503134023849270e+02
1.302371658727709658e+00 -2.298399225951341123e+02
1.302004981807648676e+00 -9.576284747018062262e+02
1.301638304887587694e+00 -5.759345329959896844e+02
1.301271627967526712e+00 -1.680667445431306533e+02
1.300904951047465730e+00 -6.311899891521745758e+02
1.300538274127404748e+00 -3.818971286510925438e+02
1.300171597207343765e+00 -1.638525195118118063e+02
1.299804920287282783e+00 -1.250402612858524662e+02
1.299438243367221801e+00 1.178045676352659257e+02
1.299071566447160819e+00 -5.696303534968878921e+02
1.298704889527099837e+00 -1.953008981429886717e+02
1.298338212607038855e+00 -6.384786622089801540e+02
1.297971535686977873e+00 -5.951437828501309468e+02
1.297604858766916891e+00 -6.547771802688239404e+02
1.297238181846855909e+00 -2.828057747719851704e+02
1.296871504926794927e+00 -1.273476947126359846e+02
1.296504828006733945e+00 -8.145127061689252059e+02
1.296138151086672963e+00 -3.378717305537159064e+02
1.295771474166611981e+00 -7.579972316235011931e+01
1.295404797246550999e+00 -3.593317605818197080e+02
1.295038120326490017e+00 -5.974325997160353836e+02
1.294671443406429034e+00 -8.425657108745303958e+01
1.294304766486368052e+00 -3.405770042662372816e+02
1.293938089566307070e+00 9.621491139317549823e+01
1.293571412646246088e+00 -5.836370479853806046e+02
1.293204735726185106e+00 -5.258357758244646902e+02
1.292838058806124124e+00 -7.812574647442743299e+02
1.292471381886063142e+00 -3.601446060716903048e+02
1.292104704966002160e+00 -6.099362994143059495e+02
1.291738028045941178e+00 -8.188897619836368449e+02
1.291371351125880196e+00 -8.778118584092294441e+01
1.291004674205819214e+00 2.367787342046908634e+02
1.290637997285758232e+00 -8.044063716917185047e+02
1.290271320365697250e+00 -2.887018795997134930e+02
1.289904643445636268e+00 1.570043295033437971e+02
1.289537966525575285e+00 -1.929023385232801502e+02
1.289171289605514303e+00 -5.641216179722575816e+02
1.288804612685453321e+00 -2.544055278202113186e+02
1.288437935765392339e+00 -6.432539940136225596e+02
1.288071258845331357e+00 -3.293048121014044227e+02
1.287704581925270375e+00 4.035277734664032323e+01
1.287337905005209393e+00 -5.028031109270054912e+02
1.286971228085148411e+00 -2.056222638629694757e+02
1.286604551165087429e+00 -1.129106367442616829e+03
1.286237874245026447e+00 -1.074613833030048227e+02
1.285871197324965465e+00 -2.689340868249041705e+01
1.285504520404904483e+00 -5.003159473545874789e+02
1.285137843484843501e+00 -5.209680137190709956e+02
1.284771166564782519e+00 -7.397325916143186078e+02
1.284404489644721536e+00 5.877118239357594121e+01
1.284037812724660554e+00 -7.034441310867766788e+02
1.283671135804599572e+00 -3.877753000358800364e+02
1.283304458884538590e+00 -6.598251622923123705e+02
1.282937781964477608e+00 -3.967037161273506172e+02
1.282571105044416626e+00 -7.012894615674292709e+02
1.282204428124355644e+00 -6.493941804058636080e+02
1.281837751204294662e+00 1.961175528040723748e+02
1.281471074284233680e+00 -6.308016729957275857e+02
1.281104397364172698e+00 -4.730036045256570105e+02
1.280737720444111716e+00 -6.207024711337330700e+02
1.280371043524050734e+00 -4.109565523687253972e+02
1.280004366603989752e+00 -7.331171644365774682e+02
1.279637689683928770e+00 -7.128241854096368115e+02
1.279271012763867787e+00 -5.105709941338493536e+02
1.278904335843806805e+00 -6.596780718139782493e+02
1.278537658923745823e+00 -1.415347640515230978e+02
1.278170982003684841e+00 2.103884804012932364e+02
1.277804305083623859e+00 -4.953439314510637814e+02
1.277437628163562877e+00 -8.187151438970054187e+02
1.277070951243501895e+00 -7.855700498939377212e+02
1.276704274323440913e+00 -9.335040154412265565e+02
1.276337597403379931e+00 -2.948022140507205222e+02
1.275970920483318949e+00 -2.852360522145650066e+02
1.275604243563257967e+00 -7.536373053766221801e+02
1.275237566643196985e+00 -4.634811716410345070e+02
1.274870889723136003e+00 5.829607418029095243e+02
1.274504212803075021e+00 -9.476426586755998187e+02
1.274137535883014039e+00 -3.300668835234432663e+02
1.273770858962953056e+00 9.154150646626624166e+01
1.273404182042892074e+00 -9.304725741099787228e+02
1.273037505122831092e+00 -1.521980198114968061e+02
1.272670828202770110e+00 -1.184146000954296369e+03
1.272304151282709128e+00 2.568900776827244954e+02
1.271937474362648146e+00 -1.637845121464295062e+02
1.271570797442587164e+00 -4.153862546305824708e+02
1.271204120522526182e+00 -6.181395791052559616e+02
1.270837443602465200e+00 -2.860847201894378031e+02
1.270470766682404218e+00 -3.343910830270526731e+02
1.270104089762343236e+00 -6.714932973651968950e+02
1.269737412842282254e+00 -3.484639429396374908e+02
1.269370735922221272e+00 -4.991424546853784250e+02
1.269004059002160290e+00 -2.773448908297696107e+02
1.268637382082099307e+00 -7.165918809307506763e+02
1.268270705162038325e+00 -9.323340243834263674e+02
1.267904028241977343e+00 1.988408240800217754e+02
1.267537351321916361e+00 -8.749607357097507929e+02
1.267170674401855379e+00 -6.822547228506316515e+02
1.266803997481794397e+00 -1.209302398771329536e+03
1.266437320561733415e+00 -7.659885121728598278e+02
1.266070643641672433e+00 -8.208309819545420396e+02
1.265703966721611451e+00 -2.643422772530277598e+02
1.265337289801550469e+00 -7.061509793118368634e+02
1.264970612881489487e+00 -6.364163400605527841e+02
1.264603935961428505e+00 -4.812543151108427537e+02
1.264237259041367523e+00 -9.100580185876342512e+02
1.263870582121306541e+00 -7.569685063189842822e+02
1.263503905201245558e+00 -2.677401136555215544e+02
1.263137228281184576e+00 -3.317443140944963034e+02
1.262770551361123594e+00 -5.046206160913379790e+02
1.262403874441062612e+00 -6.119681580051924357e+02
1.262037197521001630e+00 5.401216104489986947e+02
1.261670520600940648e+00 -3.423991969924766181e+02
1.261303843680879666e+00 -8.052814292807215679e+02
1.260937166760818684e+00 -5.619706109492001360e+02
1.260570489840757702e+00 -3.783544160154444853e+02
1.260203812920696720e+00 -5.345069109772628053e+02
1.259837136000635738e+00 -4.729358534829298151e+02
1.259470459080574756e+00 -5.090420438114688295e+01
1.259103782160513774e+00 -1.579243273557053726e+02
1.258737105240452792e+00 -4.225296501690381774e+02
1.258370428320391810e+00 -3.932438291005294104e+02
1.258003751400330827e+00 -4.114827513301786439e+02
1.257637074480269845e+00 -4.254023520168304913e+02
1.257270397560208863e+00 -2.625392585564652563e+02
1.256903720640147881e+00 -6.045774547563769374e+02
1.256537043720086899e+00 -4.967625280576717159e+02
1.256170366800025917e+00 -5.362478144868005074e+02
1.255803689879964935e+00 -2.398306624431800174e+02
1.255437012959903953e+00 -4.773215075042933222e+02
1.255070336039842971e+00 -6.534678009899241715e+02
1.254703659119781989e+00 -4.257433044653703291e+01
1.254336982199721007e+00 -1.144815695346840130e+03
1.253970305279660025e+00 -7.050855070930101647e+02
1.253603628359599043e+00 -4.551647031529539618e+02
1.253236951439538061e+00 -6.444409587618317801e+02
1.252870274519477078e+00 -8.593063115078368810e+02
1.252503597599416096e+00 -5.082148766368848101e+02
1.252136920679355114e+00 1.363536331691896066e+02
1.251770243759294132e+00 -7.996754242524142455e+02
1.251403566839233150e+00 -1.098470042098417480e+03
1.251036889919172168e+00 -7.345604933002250618e+02
1.250670212999111186e+00 -4.964750272546841643e+02
1.250303536079050204e+00 -9.138568143135487389e+02
1.249936859158989222e+00 -3.330601719765616053e+02
1.249570182238928240e+00 -6.524342565687711613e+02
1.249203505318867258e+00 -7.813848590748220886e+02
1.248836828398806276e+00 -1.078863695346192117e+03
1.248470151478745294e+00 -1.217243404181556343e+02
1.248103474558684312e+00 -6.399146554940036822e+02
1.247736797638623329e+00 -1.055129593084057205e+03
1.247370120718562347e+00 -6.759506748891360530e+02
1.247003443798501365e+00 -7.760978452049089356e+02
1.246636766878440383e+00 -2.805305396447492967e+02
1.246270089958379401e+00 -4.264753710517818490e+02
1.245903413038318419e+00 -9.045229114113653850e+02
1.245536736118257437e+00 -3.742976865916784845e+02
1.245170059198196455e+00 -6.791253370068236563e+02
1.244803382278135473e+00 -4.076312391090596066e+02
1.244436705358074491e+00 8.064127541895181821e+02
1.244070028438013509e+00 -1.389237074246990232e+03
1.243703351517952527e+00 -8.470612696827222408e+02
1.243336674597891545e+00 -3.982517087457035814e+02
1.242969997677830563e+00 -4.767795558363413875e+02
1.242603320757769580e+00 -1.761648782388347172e+02
1.242236643837708598e+00 -1.018493034385799774e+03
1.241869966917647616e+00 -2.002520052103520811e+02
1.241503289997586634e+00 -1.191757976926518040e+03
1.241136613077525652e+00 -8.861026535971247995e+02
1.240769936157464670e+00 2.416383819458899325e+02
1.240403259237403688e+00 -4.605962259433235886e+02
1.240036582317342706e+00 -6.024886259424349646e+02
1.239669905397281724e+00 6.497000399331022891e+01
1.239303228477220742e+00 4.167949983590594911e+02
1.238936551557159760e+00 8.062529581120487592e+02
1.238569874637098778e+00 1.580764881786291198e+03
1.238203197717037796e+00 2.340724031211569127e+03
1.237836520796976814e+00 3.102425905468632664e+03
1.237469843876915832e+00 4.034238904108819952e+03
1.237103166956854849e+00 3.899941568820714565e+03
1.236736490036793867e+00 2.340508327645834925e+03
1.236369813116732885e+00 2.085497757743881721e+03
1.236003136196671903e+00 9.241655932282325239e+02
1.235636459276610921e+00 5.077020015492064431e+02
1.235269782356549939e+00 2.025463371307070020e+02
1.234903105436488957e+00 -3.579923992492742855e+02
1.234536428516427975e+00 1.738135387564220764e+02
1.234169751596366993e+00 5.428280217904250549e+01
1.233803074676306011e+00 -2.202390828298230190e+02
1.233436397756245029e+00 -5.893391259381385225e+02
1.233069720836184047e+00 -1.509398743374163132e+01
1.232703043916123065e+00 -4.194016235667473893e+02
1.232336366996062083e+00 -3.134881125925573997e+02
1.231969690076001100e+00 -6.347357317727083910e+02
1.231603013155940118e+00 -1.467710601529959149e+02
1.231236336235879136e+00 -2.601082598191501347e+02
1.230869659315818154e+00 -8.170665772376220275e+02
1.230502982395757172e+00 -7.524233480016710018e+01
1.230136305475696190e+00 -1.130397684492940698e+03
1.229769628555635208e+00 -7.990646573257256478e+02
1.229402951635574226e+00 -8.524833794123730968e+02
1.229036274715513244e+00 -1.825868480650433412e+02
1.228669597795452262e+00 -2.680282256027868470e+02
1.228302920875391280e+00 -1.237534457556816278e+03
1.227936243955330298e+00 6.589392920141096965e+01
1.227569567035269316e+00 -8.366135292790487483e+02
1.227202890115208334e+00 -3.809617451097838057e+02
1.226836213195147351e+00 -1.122861281789660779e+03
1.226469536275086369e+00 -4.206536466925697368e+02
1.226102859355025387e+00 -3.538418716120841054e+02
1.225736182434964405e+00 -1.725007272935567926e+02
1.225369505514903423e+00 -4.423562460199252655e+02
1.225002828594842441e+00 -3.066505165951666640e+02
1.224636151674781459e+00 -4.188739337217107277e+02
1.224269474754720477e+00 -1.864820433744732782e+02
1.223902797834659495e+00 -1.002238915619843510e+03
1.223536120914598513e+00 1.211854490179351842e+02
1.223169443994537531e+00 -8.728276568719616080e+01
1.222802767074476549e+00 4.056724162791648496e+02
1.222436090154415567e+00 2.341672661299727451e+02
1.222069413234354585e+00 8.476542071298924839e+02
1.221702736314293603e+00 1.644419364609535478e+03
1.221336059394232620e+00 2.055584372508131764e+03
1.220969382474171638e+00 3.503373878310554574e+03
1.220602705554110656e+00 4.280086013456582805e+03
1.220236028634049674e+00 6.341777961425932517e+03
1.219869351713988692e+00 6.596616652402137333e+03
1.219502674793927710e+00 7.641393235794287648e+03
1.219135997873866728e+00 6.509944820770567276e+03
1.218769320953805746e+00 4.362489962697324700e+03
1.218402644033744764e+00 2.430201883171157533e+03
1.218035967113683782e+00 1.586591531417653641e+03
1.217669290193622800e+00 9.397946656051110494e+02
1.217302613273561818e+00 1.426069625676856958e+03
1.216935936353500836e+00 7.763277763965952545e+02
1.216569259433439854e+00 -5.347415757411362165e+02
1.216202582513378871e+00 -1.151789251616315823e+02
1.215835905593317889e+00 2.640587612037843428e+02
1.215469228673256907e+00 -5.619821319356427693e+02
1.215102551753195925e+00 -7.047001519172516737e+02
1.214735874833134943e+00 -1.000891159531877975e+03
1.214369197913073961e+00 -2.541876125438674308e+02
1.214002520993012979e+00 -9.049543464862579185e+02
1.213635844072951997e+00 -1.266563545337074629e+03
1.213269167152891015e+00 -7.101689822418968561e+02
1.212902490232830033e+00 -6.780124946062061326e+02
1.212535813312769051e+00 -2.768437989040937737e+02
1.212169136392708069e+00 -1.246006983349917846e+03
1.211802459472647087e+00 -1.034977012468976682e+03
1.211435782552586105e+00 -7.743254924377838506e+02
1.211069105632525122e+00 -1.378112723337548687e+03
1.210702428712464140e+00 -3.739864395069076863e+02
1.210335751792403158e+00 -2.644550349206035662e+02
1.209969074872342176e+00 -6.162155484282380939e+02
1.209602397952281194e+00 -6.451073485503264919e+02
1.209235721032220212e+00 -7.079927107563530626e+02
1.208869044112159230e+00 -1.081111682048058128e+03
1.208502367192098248e+00 -9.516937938604303326e+01
1.208135690272037266e+00 3.394539130152487587e+02
1.207769013351976284e+00 -7.551405788649179840e+02
1.207402336431915302e+00 -1.024683138705461261e+03
1.207035659511854320e+00 -4.687392272939491704e+02
1.206668982591793338e+00 -1.263686512466148997e+03
1.206302305671732356e+00 -9.467056863488186309e+02
1.205935628751671373e+00 -7.614884465469207271e+02
1.205568951831610391e+00 -4.685647779052999340e+02
1.205202274911549409e+00 -3.049635533518286366e+02
1.204835597991488427e+00 4.965423716940107397e+02
1.204468921071427445e+00 1.363983010879843505e+02
1.204102244151366463e+00 -2.958250478959325847e+02
1.203735567231305481e+00 2.510120529989833358e+02
1.203368890311244499e+00 1.297082671510289856e+03
1.203002213391183517e+00 1.624336597702710606e+03
1.202635536471122535e+00 2.235733444771545692e+03
1.202268859551061553e+00 3.110344041942757030e+03
1.201902182631000571e+00 3.421207382083078301e+03
1.201535505710939589e+00 2.555490408680660948e+03
1.201168828790878607e+00 2.132536767861766748e+03
1.200802151870817625e+00 1.027968523939602846e+03
1.200435474950756642e+00 3.016795228317459987e+02
1.200068798030695660e+00 5.474924806627834641e+02
1.199702121110634678e+00 5.960362241798886771e+02
1.199335444190573696e+00 -3.071358680353871478e+02
1.198968767270512714e+00 -3.629861768819193912e+02
1.198602090350451732e+00 -1.332204773240458735e+02
1.198235413430390750e+00 -6.556897261218051653e+02
1.197868736510329768e+00 -1.240721726786392082e+03
1.197502059590268786e+00 5.987208568949654364e+02
1.197135382670207804e+00 -7.873721847037660382e+02
1.196768705750146822e+00 -8.441011788231512583e+02
1.196402028830085840e+00 4.004637320935211733e+02
1.196035351910024858e+00 -1.022463649282858910e+03
1.195668674989963876e+00 -2.960652144511269626e+02
1.195301998069902893e+00 -1.425883890420538592e+03
1.194935321149841911e+00 -1.581780451583747890e+03
1.194568644229780929e+00 -1.056548684344083995e+02
1.194201967309719947e+00 -8.265466323916177771e+02
1.193835290389658965e+00 -9.137087293924951155e+02
1.193468613469597983e+00 -5.307851008999793976e+02
1.193101936549537001e+00 -3.955303767226157561e+02
1.192735259629476019e+00 -9.634734762299851809e+02
1.192368582709415037e+00 -5.942573496947359217e+02
1.192001905789354055e+00 3.757669157514328617e+01
1.191635228869293073e+00 -7.371464242449052335e+02
1.191268551949232091e+00 -4.043485404279575732e+02
1.190901875029171109e+00 -6.063084045891220057e+02
1.190535198109110127e+00 -1.403581705576679951e+03
1.190168521189049144e+00 -7.029669978106029475e+02
1.189801844268988162e+00 -9.738888674839294026e+02
1.189435167348927180e+00 -8.631120208050729161e+02
1.189068490428866198e+00 -3.602966965253040144e+02
1.188701813508805216e+00 -5.215710975938600313e+02
1.188335136588744234e+00 -8.816084784818159505e+02
1.187968459668683252e+00 1.660705291428371311e+01
1.187601782748622270e+00 -1.183041311110736160e+03
1.187235105828561288e+00 -5.368901251933421008e+02
1.186868428908500306e+00 -3.416771076643856304e+02
1.186501751988439324e+00 -4.529083369486310175e+02
1.186135075068378342e+00 -5.630075928328354848e+02
1.185768398148317360e+00 -3.561649025618060023e+02
1.185401721228256378e+00 -6.209066105708770920e+02
1.185035044308195396e+00 5.728285397876595653e+01
1.184668367388134413e+00 -2.024416355887681448e+03
1.184301690468073431e+00 -4.861596264872736128e+02
1.183935013548012449e+00 -1.921993552721473861e+02
1.183568336627951467e+00 -4.655028924266287049e+01
1.183201659707890485e+00 -3.782773333303034633e+02
1.182834982787829503e+00 -3.356211589730304468e+02
1.182468305867768521e+00 -9.607105153012272467e+02
1.182101628947707539e+00 -1.063835920213773306e+03
1.181734952027646557e+00 -5.750562114905900444e+02
1.181368275107585575e+00 -1.260555181630372772e+03
1.181001598187524593e+00 -1.479846455185633431e+03
1.180634921267463611e+00 -1.179642789848229313e+03
1.180268244347402629e+00 -9.907532379532287905e+02
1.179901567427341647e+00 -1.327701009304884337e+03
1.179534890507280664e+00 -4.097604148972358189e+02
1.179168213587219682e+00 -7.997099942667080086e+02
1.178801536667158700e+00 -8.249402978059038105e+01
1.178434859747097718e+00 -1.671841908255125418e+03
1.178068182827036736e+00 -8.301537537122895856e+02
1.177701505906975754e+00 -6.352826039972104581e+02
1.177334828986914772e+00 -9.066734192513957851e+02
1.176968152066853790e+00 -5.053808055788595084e+02
1.176601475146792808e+00 -9.723418011648109314e+02
1.176234798226731826e+00 -1.013771459164417934e+03
1.175868121306670844e+00 9.914435968880866312e+01
1.175501444386609862e+00 -8.137151686885089248e+02
1.175134767466548880e+00 -4.542155259303182220e+02
1.174768090546487898e+00 -5.793446620773270297e+02
1.174401413626426915e+00 -3.269753524873699462e+02
1.174034736706365933e+00 -1.052827296119162838e+03
1.173668059786304951e+00 -8.663608694452412919e+02
1.173301382866243969e+00 -1.138461817437180798e+03
1.172934705946182987e+00 -5.185992833593801379e+02
1.172568029026122005e+00 -1.483807026176764566e+03
1.172201352106061023e+00 -3.446612763314252561e+02
1.171834675186000041e+00 -9.409543252355611003e+02
1.171467998265939059e+00 -1.409900733368929650e+03
1.171101321345878077e+00 -1.167389037407383512e+03
1.170734644425817095e+00 -8.413664529475115614e+02
1.170367967505756113e+00 -1.263867663208096701e+03
1.170001290585695131e+00 -1.766059342861382902e+03
1.169634613665634149e+00 -1.400282898947122021e+03
1.169267936745573166e+00 -3.064360933970369842e+02
1.168901259825512184e+00 -1.132794550279348641e+03
1.168534582905451202e+00 -1.350183595836939048e+03
1.168167905985390220e+00 -1.561450254577051965e+03
1.167801229065329238e+00 -1.506092679109866367e+03
1.167434552145268256e+00 -1.186083019573876072e+03
1.167067875225207274e+00 -1.630928313346735877e+03
1.166701198305146292e+00 -6.489099709523827642e+02
1.166334521385085310e+00 -3.056530543381230700e+02
1.165967844465024328e+00 -1.129368954921229488e+03
1.165601167544963346e+00 -5.521824029040993764e+02
1.165234490624902364e+00 -1.982039397687559813e+03
1.164867813704841382e+00 -6.616054529093695464e+02
1.164501136784780400e+00 -1.155083073349142524e+03
1.164134459864719418e+00 -1.633243519134969574e+03
1.163767782944658435e+00 -9.688443937290958274e+02
1.163401106024597453e+00 -3.490187200729588994e+02
1.163034429104536471e+00 -1.491314787856021667e+03
1.162667752184475489e+00 -1.217222593889029667e+03
1.162301075264414507e+00 -6.710088198222126721e+02
1.161934398344353525e+00 -9.673700480589658355e+02
1.161567721424292543e+00 -7.354377844257285233e+02
1.161201044504231561e+00 -7.913019713282926659e+02
1.160834367584170579e+00 -1.349427574580021655e+03
1.160467690664109597e+00 -1.055628102798855252e+03
1.160101013744048615e+00 -1.258487410567887309e+03
1.159734336823987633e+00 -9.556642319549368949e+02
1.159367659903926651e+00 -7.848188858346915140e+02
1.159000982983865669e+00 -7.383337183287861762e+02
1.158634306063804686e+00 -8.228199762350479887e+02
1.158267629143743704e+00 -1.036314281361086387e+03
1.157900952223682722e+00 -1.255104762310811338e+03
1.157534275303621740e+00 -1.212153434579947316e+03
1.157167598383560758e+00 -1.182835835652802416e+03
1.156800921463499776e+00 -1.086680821674973686e+03
1.156434244543438794e+00 -1.126556234778039652e+03
1.156067567623377812e+00 -1.483327475924847931e+03
1.155700890703316830e+00 -8.626385432733737844e+02
1.155334213783255848e+00 -8.026246257645663036e+02
1.154967536863194866e+00 -1.260625122418841556e+03
1.154600859943133884e+00 -8.120341222462744781e+02
1.154234183023072902e+00 -1.455002155934156917e+03
1.153867506103011920e+00 -1.516039345856643422e+03
1.153500829182950937e+00 -1.221064169308359851e+03
1.153134152262889955e+00 -6.250154640995002637e+02
1.152767475342828973e+00 -1.132937792349825031e+03
1.152400798422767991e+00 -1.977570765144429743e+03
1.152034121502707009e+00 -1.179328078658328650e+03
1.151667444582646027e+00 -8.568740511570213130e+02
1.151300767662585045e+00 -9.158573102073816017e+02
1.150934090742524063e+00 -1.067355671163593115e+03
1.150567413822463081e+00 -1.533617153307526223e+03
1.150200736902402099e+00 -1.143312864756178215e+03
1.149834059982341117e+00 -1.608651762468478864e+03
1.149467383062280135e+00 -1.606038456163818864e+03
1.149100706142219153e+00 -1.179590368912157601e+03
1.148734029222158171e+00 -1.329288815417466367e+03
1.148367352302097188e+00 -1.432606019795535303e+03
1.148000675382036206e+00 -1.314117906611866829e+03
1.147633998461975224e+00 -1.478007980983004472e+03
1.147267321541914242e+00 -1.686580415176461884e+03
1.146900644621853260e+00 -9.729676044993648247e+02
1.146533967701792278e+00 -1.434971500235800704e+03
1.146167290781731296e+00 -6.944138650892051601e+02
1.145800613861670314e+00 -7.308999063189132812e+02
1.145433936941609332e+00 -1.687097225757565184e+03
1.145067260021548350e+00 -1.286562553017242408e+03
1.144700583101487368e+00 -1.741739912698943954e+03
1.144333906181426386e+00 -1.475133701243097676e+03
1.143967229261365404e+00 -1.047253901635209786e+03
1.143600552341304422e+00 -1.567863174017585607e+03
1.143233875421243440e+00 -2.140502831223089288e+03
1.142867198501182457e+00 -1.450991049080370431e+03
1.142500521581121475e+00 -1.814411469710833671e+03
1.142133844661060493e+00 -1.196211849971921765e+03
1.141767167740999511e+00 -6.101090667445300824e+02
1.141400490820938529e+00 -1.120626551155294237e+03
1.141033813900877547e+00 -1.759874666169792363e+03
1.140667136980816565e+00 -1.342937717538214201e+03
1.140300460060755583e+00 -1.806111354997776743e+03
1.139933783140694601e+00 -1.052226571760373417e+03
1.139567106220633619e+00 -1.931864348046881787e+03
1.139200429300572637e+00 -2.109616517442877466e+03
1.138833752380511655e+00 -1.481219086798430226e+03
1.138467075460450673e+00 -1.606640609734332656e+03
1.138100398540389691e+00 -1.945111169102390022e+03
1.137733721620328708e+00 -1.426095926129648205e+03
